DutyID;Paid time or cost of duty;Trips;Car travels
14791;240;"66, 67, 68, 69, 70, 71, 72, 17, "
14792;240;"66, 67, 68, 69, 70, 71, 72, 17, "
14793;240;"66, 67, 68, 69, 70, 71, 72, 17, 18, "
14794;240;"66, 67, 68, 69, 70, 71, 72, 17, 18, "
14795;240;"66, 67, 68, 69, 70, 71, 72, 73, 16, ";"3997, 15, "
14796;240;"66, 67, 68, 69, 70, 71, 72, 73, 16, 17, ";"3997, 18, "
14797;240;"66, 67, 68, 69, 70, 71, 72, 73, 16, 17, "
14798;240;"66, 67, 68, 69, 70, 71, 72, 73, 16, 17, "
14799;240;"66, 67, 68, 69, 70, 71, 72, 73, 16, 17, 18, "
14800;240;"66, 67, 68, 69, 70, 71, 72, 73, 16, 17, 18, "
14801;240;"66, 67, 68, 69, 70, 71, 72, 73, 18, "
14802;240;"66, 67, 68, 69, 70, 71, 72, 73, 18, "
14803;240;"67, 10, ";"4037, 3614, "
14804;240;"67, 10, "
14805;240;"67, 10, 11, ";"4037, 3618, "
14806;240;"67, 10, 11, 12, ";"4037, 3, "
14807;240;"67, 10, 11, 12, 13, ";"4037, 6, "
14808;240;"67, 10, 11, 12, 13, "
14809;240;"67, 10, 11, 12, 13, 14, ";"4037, 9, "
14810;240;"67, 10, 11, 12, 13, 14, 15, ";"4037, 12, "
14811;240;"67, 10, 11, 12, 13, 14, 15, 16, ";"4037, 15, "
14812;240;"67, 10, 11, 12, 13, 14, 15, 16, "
14813;240;"67, 10, 11, 12, 13, 14, 15, 16, 17, ";"4037, 18, "
14814;240;"67, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, "
14815;240;"67, 12, ";"4037, 3, "
14816;240;"67, 12, 13, ";"4037, 6, "
14817;240;"67, 12, 13, "
14818;240;"67, 12, 13, 14, ";"4037, 9, "
14819;240;"67, 12, 13, 14, 15, ";"4037, 12, "
14820;240;"67, 12, 13, 14, 15, 16, ";"4037, 15, "
14821;240;"67, 12, 13, 14, 15, 16, "
14822;240;"67, 12, 13, 14, 15, 16, 17, ";"4037, 18, "
14823;240;"67, 12, 13, 14, 15, 16, 17, 18, 19, "
14824;240;"67, 13, ";"4037, 6, "
14825;240;"67, 13, "
14826;240;"67, 13, 14, ";"4037, 9, "
14827;240;"67, 13, 14, 15, ";"4037, 12, "
14828;240;"67, 13, 14, 15, 16, ";"4037, 15, "
14829;240;"67, 13, 14, 15, 16, "
14830;240;"67, 13, 14, 15, 16, 17, ";"4037, 18, "
14831;240;"67, 13, 14, 15, 16, 17, 18, 19, "
14832;240;"67, 15, 16, "
14833;240;"67, 15, 16, 17, ";"4037, 18, "
14834;240;"67, 15, 16, 17, 18, 19, "
14835;240;"67, 16, "
14836;240;"67, 16, 17, ";"4037, 18, "
14837;240;"67, 16, 17, 18, 19, "
14838;240;"67, 68, 13, ";"4037, 6, "
14839;240;"67, 68, 13, "
14840;240;"67, 68, 13, 14, ";"4037, 9, "
14841;240;"67, 68, 13, 14, 15, ";"4037, 12, "
14842;240;"67, 68, 13, 14, 15, 16, ";"4037, 15, "
14843;240;"67, 68, 13, 14, 15, 16, "
14844;240;"67, 68, 13, 14, 15, 16, 17, ";"4037, 18, "
14845;240;"67, 68, 13, 14, 15, 16, 17, 18, 19, "
14846;240;"67, 68, 15, ";"4037, 12, "
14847;240;"67, 68, 15, 16, ";"4037, 15, "
14848;240;"67, 68, 15, 16, "
14849;240;"67, 68, 15, 16, 17, ";"4037, 18, "
14850;240;"67, 68, 15, 16, 17, 18, 19, "
14851;240;"67, 68, 16, ";"4037, 15, "
14852;240;"67, 68, 16, "
14853;240;"67, 68, 16, 17, ";"4037, 18, "
14854;240;"67, 68, 16, 17, 18, 19, "
14855;240;"67, 68, 69, 14, ";"4037, 9, "
14856;240;"67, 68, 69, 14, 15, ";"4037, 12, "
14857;240;"67, 68, 69, 14, 15, 16, ";"4037, 15, "
14858;240;"67, 68, 69, 14, 15, 16, "
14859;240;"67, 68, 69, 14, 15, 16, 17, ";"4037, 18, "
14860;240;"67, 68, 69, 14, 15, 16, 17, 18, 19, "
14861;240;"67, 68, 69, 70, 13, ";"4037, 6, "
14862;240;"67, 68, 69, 70, 13, "
14863;240;"67, 68, 69, 70, 13, 14, ";"4037, 9, "
14864;240;"67, 68, 69, 70, 13, 14, 15, ";"4037, 12, "
14865;240;"67, 68, 69, 70, 13, 14, 15, 16, ";"4037, 15, "
14866;240;"67, 68, 69, 70, 13, 14, 15, 16, "
14867;240;"67, 68, 69, 70, 13, 14, 15, 16, 17, ";"4037, 18, "
14868;240;"67, 68, 69, 70, 13, 14, 15, 16, 17, 18, 19, "
14869;240;"67, 68, 69, 70, 15, ";"4037, 12, "
14870;240;"67, 68, 69, 70, 15, 16, ";"4037, 15, "
14871;240;"67, 68, 69, 70, 15, 16, "
14872;240;"67, 68, 69, 70, 15, 16, 17, ";"4037, 18, "
14873;240;"67, 68, 69, 70, 15, 16, 17, 18, 19, "
14874;240;"67, 68, 69, 70, 16, ";"4037, 15, "
14875;240;"67, 68, 69, 70, 16, "
14876;240;"67, 68, 69, 70, 16, 17, ";"4037, 18, "
14877;240;"67, 68, 69, 70, 16, 17, 18, 19, "
14878;240;"67, 68, 69, 70, 18, 19, "
14879;240;"67, 68, 69, 70, 19, "
14880;240;"67, 68, 69, 70, 71, 16, ";"4037, 15, "
14881;240;"67, 68, 69, 70, 71, 16, "
14882;240;"67, 68, 69, 70, 71, 16, 17, ";"4037, 18, "
14883;240;"67, 68, 69, 70, 71, 16, 17, 18, 19, "
14884;240;"67, 68, 69, 70, 71, 18, 19, "
14885;240;"67, 68, 69, 70, 71, 19, "
14886;240;"67, 68, 69, 70, 71, 72, 17, ";"4037, 18, "
14887;240;"67, 68, 69, 70, 71, 72, 17, 18, 19, "
14888;240;"67, 68, 69, 70, 71, 72, 73, 16, ";"4037, 15, "
14889;240;"67, 68, 69, 70, 71, 72, 73, 16, "
14890;240;"67, 68, 69, 70, 71, 72, 73, 16, 17, ";"4037, 18, "
14891;240;"67, 68, 69, 70, 71, 72, 73, 16, 17, 18, 19, "
14892;240;"67, 68, 69, 70, 71, 72, 73, 18, 19, "
14893;240;"67, 68, 69, 70, 71, 72, 73, 19, "
14894;240;"67, 68, 69, 70, 71, 72, 73, 74, 19, "
14895;240;"67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 19, "
14896;240;"68, 13, ";"4073, 6, "
14897;240;"68, 13, 14, ";"4073, 9, "
14898;240;"68, 13, 14, "
14899;240;"68, 13, 14, "
14900;240;"68, 13, 14, 15, ";"4073, 12, "
14901;240;"68, 13, 14, 15, "
14902;240;"68, 13, 14, 15, "
14903;240;"68, 13, 14, 15, 16, ";"4073, 15, "
14904;240;"68, 13, 14, 15, 16, 17, ";"4073, 18, "
14905;240;"68, 13, 14, 15, 16, 17, "
14906;240;"68, 13, 14, 15, 16, 17, "
14907;240;"68, 13, 14, 15, 16, 17, 18, ";"4073, 21, "
14908;240;"68, 13, 14, 15, 16, 17, 18, "
14909;240;"68, 13, 14, 15, 16, 17, 18, "
14910;240;"68, 13, 14, 15, 16, 17, 18, 19, ";"4073, 24, "
14911;240;"68, 13, 14, 15, 16, 17, 18, 19, 20, "
14912;240;"68, 13, 14, 15, 16, 17, 18, 19, 20, "
14913;240;"68, 15, ";"4073, 12, "
14914;240;"68, 15, "
14915;240;"68, 15, "
14916;240;"68, 15, 16, ";"4073, 15, "
14917;240;"68, 15, 16, 17, ";"4073, 18, "
14918;240;"68, 15, 16, 17, "
14919;240;"68, 15, 16, 17, "
14920;240;"68, 15, 16, 17, 18, ";"4073, 21, "
14921;240;"68, 15, 16, 17, 18, "
14922;240;"68, 15, 16, 17, 18, "
14923;240;"68, 15, 16, 17, 18, 19, ";"4073, 24, "
14924;240;"68, 15, 16, 17, 18, 19, 20, "
14925;240;"68, 15, 16, 17, 18, 19, 20, "
14926;240;"68, 16, ";"4073, 15, "
14927;240;"68, 16, 17, ";"4073, 18, "
14928;240;"68, 16, 17, "
14929;240;"68, 16, 17, "
14930;240;"68, 16, 17, 18, ";"4073, 21, "
14931;240;"68, 16, 17, 18, "
14932;240;"68, 16, 17, 18, "
14933;240;"68, 16, 17, 18, 19, ";"4073, 24, "
14934;240;"68, 16, 17, 18, 19, 20, "
14935;240;"68, 16, 17, 18, 19, 20, "
14936;240;"68, 69, 14, ";"4073, 9, "
14937;240;"68, 69, 14, "
14938;240;"68, 69, 14, "
14939;240;"68, 69, 14, 15, ";"4073, 12, "
14940;240;"68, 69, 14, 15, "
14941;240;"68, 69, 14, 15, "
14942;240;"68, 69, 14, 15, 16, ";"4073, 15, "
14943;240;"68, 69, 14, 15, 16, 17, ";"4073, 18, "
14944;240;"68, 69, 14, 15, 16, 17, "
14945;240;"68, 69, 14, 15, 16, 17, "
14946;240;"68, 69, 14, 15, 16, 17, 18, ";"4073, 21, "
14947;240;"68, 69, 14, 15, 16, 17, 18, "
14948;240;"68, 69, 14, 15, 16, 17, 18, "
14949;240;"68, 69, 14, 15, 16, 17, 18, 19, ";"4073, 24, "
14950;240;"68, 69, 14, 15, 16, 17, 18, 19, 20, "
14951;240;"68, 69, 14, 15, 16, 17, 18, 19, 20, "
14952;240;"68, 69, 17, "
14953;240;"68, 69, 17, "
14954;240;"68, 69, 70, 13, ";"4073, 6, "
14955;240;"68, 69, 70, 13, 14, ";"4073, 9, "
14956;240;"68, 69, 70, 13, 14, "
14957;240;"68, 69, 70, 13, 14, "
14958;240;"68, 69, 70, 13, 14, 15, ";"4073, 12, "
14959;240;"68, 69, 70, 13, 14, 15, "
14960;240;"68, 69, 70, 13, 14, 15, "
14961;240;"68, 69, 70, 13, 14, 15, 16, ";"4073, 15, "
14962;240;"68, 69, 70, 13, 14, 15, 16, 17, ";"4073, 18, "
14963;240;"68, 69, 70, 13, 14, 15, 16, 17, "
14964;240;"68, 69, 70, 13, 14, 15, 16, 17, "
14965;240;"68, 69, 70, 13, 14, 15, 16, 17, 18, ";"4073, 21, "
14966;240;"68, 69, 70, 13, 14, 15, 16, 17, 18, "
14967;240;"68, 69, 70, 13, 14, 15, 16, 17, 18, "
14968;240;"68, 69, 70, 13, 14, 15, 16, 17, 18, 19, ";"4073, 24, "
14969;240;"68, 69, 70, 13, 14, 15, 16, 17, 18, 19, 20, "
14970;240;"68, 69, 70, 13, 14, 15, 16, 17, 18, 19, 20, "
14971;240;"68, 69, 70, 15, ";"4073, 12, "
14972;240;"68, 69, 70, 15, "
14973;240;"68, 69, 70, 15, "
14974;240;"68, 69, 70, 15, 16, ";"4073, 15, "
14975;240;"68, 69, 70, 15, 16, 17, ";"4073, 18, "
14976;240;"68, 69, 70, 15, 16, 17, "
14977;240;"68, 69, 70, 15, 16, 17, "
14978;240;"68, 69, 70, 15, 16, 17, 18, ";"4073, 21, "
14979;240;"68, 69, 70, 15, 16, 17, 18, "
14980;240;"68, 69, 70, 15, 16, 17, 18, "
14981;240;"68, 69, 70, 15, 16, 17, 18, 19, ";"4073, 24, "
14982;240;"68, 69, 70, 15, 16, 17, 18, 19, 20, "
14983;240;"68, 69, 70, 15, 16, 17, 18, 19, 20, "
14984;240;"68, 69, 70, 16, ";"4073, 15, "
14985;240;"68, 69, 70, 16, 17, ";"4073, 18, "
14986;240;"68, 69, 70, 16, 17, "
14987;240;"68, 69, 70, 16, 17, "
14988;240;"68, 69, 70, 16, 17, 18, ";"4073, 21, "
14989;240;"68, 69, 70, 16, 17, 18, "
14990;240;"68, 69, 70, 16, 17, 18, "
14991;240;"68, 69, 70, 16, 17, 18, 19, ";"4073, 24, "
14992;240;"68, 69, 70, 16, 17, 18, 19, 20, "
14993;240;"68, 69, 70, 16, 17, 18, 19, 20, "
14994;240;"68, 69, 70, 18, "
14995;240;"68, 69, 70, 18, "
14996;240;"68, 69, 70, 18, 19, 20, "
14997;240;"68, 69, 70, 18, 19, 20, "
14998;240;"68, 69, 70, 19, 20, "
14999;240;"68, 69, 70, 19, 20, "
15000;240;"68, 69, 70, 71, 16, ";"4073, 15, "
15001;240;"68, 69, 70, 71, 16, 17, ";"4073, 18, "
15002;240;"68, 69, 70, 71, 16, 17, "
15003;240;"68, 69, 70, 71, 16, 17, "
15004;240;"68, 69, 70, 71, 16, 17, 18, ";"4073, 21, "
15005;240;"68, 69, 70, 71, 16, 17, 18, "
15006;240;"68, 69, 70, 71, 16, 17, 18, "
15007;240;"68, 69, 70, 71, 16, 17, 18, 19, ";"4073, 24, "
15008;240;"68, 69, 70, 71, 16, 17, 18, 19, 20, "
15009;240;"68, 69, 70, 71, 16, 17, 18, 19, 20, "
15010;240;"68, 69, 70, 71, 18, ";"4073, 21, "
15011;240;"68, 69, 70, 71, 18, "
15012;240;"68, 69, 70, 71, 18, "
15013;240;"68, 69, 70, 71, 18, 19, ";"4073, 24, "
15014;240;"68, 69, 70, 71, 18, 19, 20, "
15015;240;"68, 69, 70, 71, 18, 19, 20, "
15016;240;"68, 69, 70, 71, 19, ";"4073, 24, "
15017;240;"68, 69, 70, 71, 19, 20, "
15018;240;"68, 69, 70, 71, 19, 20, "
15019;240;"68, 69, 70, 71, 72, 17, ";"4073, 18, "
15020;240;"68, 69, 70, 71, 72, 17, "
15021;240;"68, 69, 70, 71, 72, 17, "
15022;240;"68, 69, 70, 71, 72, 17, 18, ";"4073, 21, "
15023;240;"68, 69, 70, 71, 72, 17, 18, "
15024;240;"68, 69, 70, 71, 72, 17, 18, "
15025;240;"68, 69, 70, 71, 72, 17, 18, 19, ";"4073, 24, "
15026;240;"68, 69, 70, 71, 72, 17, 18, 19, 20, "
15027;240;"68, 69, 70, 71, 72, 17, 18, 19, 20, "
15028;240;"68, 69, 70, 71, 72, 20, "
15029;240;"68, 69, 70, 71, 72, 20, "
15030;240;"68, 69, 70, 71, 72, 73, 16, ";"4073, 15, "
15031;240;"68, 69, 70, 71, 72, 73, 16, 17, ";"4073, 18, "
15032;240;"68, 69, 70, 71, 72, 73, 16, 17, "
15033;240;"68, 69, 70, 71, 72, 73, 16, 17, "
15034;240;"68, 69, 70, 71, 72, 73, 16, 17, 18, ";"4073, 21, "
15035;240;"68, 69, 70, 71, 72, 73, 16, 17, 18, "
15036;240;"68, 69, 70, 71, 72, 73, 16, 17, 18, "
15037;240;"68, 69, 70, 71, 72, 73, 16, 17, 18, 19, ";"4073, 24, "
15038;240;"68, 69, 70, 71, 72, 73, 16, 17, 18, 19, 20, "
15039;240;"68, 69, 70, 71, 72, 73, 16, 17, 18, 19, 20, "
15040;240;"68, 69, 70, 71, 72, 73, 18, ";"4073, 21, "
15041;240;"68, 69, 70, 71, 72, 73, 18, "
15042;240;"68, 69, 70, 71, 72, 73, 18, "
15043;240;"68, 69, 70, 71, 72, 73, 18, 19, ";"4073, 24, "
15044;240;"68, 69, 70, 71, 72, 73, 18, 19, 20, "
15045;240;"68, 69, 70, 71, 72, 73, 18, 19, 20, "
15046;240;"68, 69, 70, 71, 72, 73, 19, ";"4073, 24, "
15047;240;"68, 69, 70, 71, 72, 73, 19, 20, "
15048;240;"68, 69, 70, 71, 72, 73, 19, 20, "
15049;240;"68, 69, 70, 71, 72, 73, 74, 19, ";"4073, 24, "
15050;240;"68, 69, 70, 71, 72, 73, 74, 19, 20, "
15051;240;"68, 69, 70, 71, 72, 73, 74, 19, 20, "
15052;240;"68, 69, 70, 71, 72, 73, 74, 75, 20, "
15053;240;"68, 69, 70, 71, 72, 73, 74, 75, 20, "
15054;240;"68, 69, 70, 71, 72, 73, 74, 75, 76, 19, ";"4073, 24, "
15055;240;"68, 69, 70, 71, 72, 73, 74, 75, 76, 19, 20, "
15056;240;"68, 69, 70, 71, 72, 73, 74, 75, 76, 19, 20, "
15057;240;"69, 14, ";"194, 9, "
15058;240;"69, 14, "
15059;240;"69, 14, "
15060;240;"69, 14, 15, ";"194, 12, "
15061;240;"69, 14, 15, "
15062;240;"69, 14, 15, "
15063;240;"69, 14, 15, 16, ";"194, 15, "
15064;240;"69, 14, 15, 16, 17, ";"194, 18, "
15065;240;"69, 14, 15, 16, 17, "
15066;240;"69, 14, 15, 16, 17, "
15067;240;"69, 14, 15, 16, 17, 18, ";"194, 21, "
15068;240;"69, 14, 15, 16, 17, 18, "
15069;240;"69, 14, 15, 16, 17, 18, "
15070;240;"69, 14, 15, 16, 17, 18, 19, ";"194, 24, "
15071;240;"69, 14, 15, 16, 17, 18, 19, 20, ";"194, 27, "
15072;240;"69, 14, 15, 16, 17, 18, 19, 20, "
15073;240;"69, 14, 15, 16, 17, 18, 19, 20, "
15074;240;"69, 14, 15, 16, 17, 18, 19, 20, 21, "
15075;240;"69, 14, 15, 16, 17, 18, 19, 20, 21, "
15076;240;"69, 17, "
15077;240;"69, 17, "
15078;240;"69, 70, 13, ";"194, 6, "
15079;240;"69, 70, 13, 14, ";"194, 9, "
15080;240;"69, 70, 13, 14, "
15081;240;"69, 70, 13, 14, "
15082;240;"69, 70, 13, 14, 15, ";"194, 12, "
15083;240;"69, 70, 13, 14, 15, "
15084;240;"69, 70, 13, 14, 15, "
15085;240;"69, 70, 13, 14, 15, 16, ";"194, 15, "
15086;240;"69, 70, 13, 14, 15, 16, 17, ";"194, 18, "
15087;240;"69, 70, 13, 14, 15, 16, 17, "
15088;240;"69, 70, 13, 14, 15, 16, 17, "
15089;240;"69, 70, 13, 14, 15, 16, 17, 18, ";"194, 21, "
15090;240;"69, 70, 13, 14, 15, 16, 17, 18, "
15091;240;"69, 70, 13, 14, 15, 16, 17, 18, "
15092;240;"69, 70, 13, 14, 15, 16, 17, 18, 19, ";"194, 24, "
15093;240;"69, 70, 13, 14, 15, 16, 17, 18, 19, 20, ";"194, 27, "
15094;240;"69, 70, 13, 14, 15, 16, 17, 18, 19, 20, "
15095;240;"69, 70, 13, 14, 15, 16, 17, 18, 19, 20, "
15096;240;"69, 70, 13, 14, 15, 16, 17, 18, 19, 20, 21, "
15097;240;"69, 70, 13, 14, 15, 16, 17, 18, 19, 20, 21, "
15098;240;"69, 70, 15, ";"194, 12, "
15099;240;"69, 70, 15, "
15100;240;"69, 70, 15, "
15101;240;"69, 70, 15, 16, ";"194, 15, "
15102;240;"69, 70, 15, 16, 17, ";"194, 18, "
15103;240;"69, 70, 15, 16, 17, "
15104;240;"69, 70, 15, 16, 17, "
15105;240;"69, 70, 15, 16, 17, 18, ";"194, 21, "
15106;240;"69, 70, 15, 16, 17, 18, "
15107;240;"69, 70, 15, 16, 17, 18, "
15108;240;"69, 70, 15, 16, 17, 18, 19, ";"194, 24, "
15109;240;"69, 70, 15, 16, 17, 18, 19, 20, ";"194, 27, "
15110;240;"69, 70, 15, 16, 17, 18, 19, 20, "
15111;240;"69, 70, 15, 16, 17, 18, 19, 20, "
15112;240;"69, 70, 15, 16, 17, 18, 19, 20, 21, "
15113;240;"69, 70, 15, 16, 17, 18, 19, 20, 21, "
15114;240;"69, 70, 16, ";"194, 15, "
15115;240;"69, 70, 16, 17, ";"194, 18, "
15116;240;"69, 70, 16, 17, "
15117;240;"69, 70, 16, 17, "
15118;240;"69, 70, 16, 17, 18, ";"194, 21, "
15119;240;"69, 70, 16, 17, 18, "
15120;240;"69, 70, 16, 17, 18, "
15121;240;"69, 70, 16, 17, 18, 19, ";"194, 24, "
15122;240;"69, 70, 16, 17, 18, 19, 20, ";"194, 27, "
15123;240;"69, 70, 16, 17, 18, 19, 20, "
15124;240;"69, 70, 16, 17, 18, 19, 20, "
15125;240;"69, 70, 16, 17, 18, 19, 20, 21, "
15126;240;"69, 70, 16, 17, 18, 19, 20, 21, "
15127;240;"69, 70, 18, "
15128;240;"69, 70, 18, "
15129;240;"69, 70, 18, 19, 20, ";"194, 27, "
15130;240;"69, 70, 18, 19, 20, "
15131;240;"69, 70, 18, 19, 20, "
15132;240;"69, 70, 18, 19, 20, 21, "
15133;240;"69, 70, 18, 19, 20, 21, "
15134;240;"69, 70, 19, 20, ";"194, 27, "
15135;240;"69, 70, 19, 20, "
15136;240;"69, 70, 19, 20, "
15137;240;"69, 70, 19, 20, 21, "
15138;240;"69, 70, 19, 20, 21, "
15139;240;"69, 70, 71, 16, ";"194, 15, "
15140;240;"69, 70, 71, 16, 17, ";"194, 18, "
15141;240;"69, 70, 71, 16, 17, "
15142;240;"69, 70, 71, 16, 17, "
15143;240;"69, 70, 71, 16, 17, 18, ";"194, 21, "
15144;240;"69, 70, 71, 16, 17, 18, "
15145;240;"69, 70, 71, 16, 17, 18, "
15146;240;"69, 70, 71, 16, 17, 18, 19, ";"194, 24, "
15147;240;"69, 70, 71, 16, 17, 18, 19, 20, ";"194, 27, "
15148;240;"69, 70, 71, 16, 17, 18, 19, 20, "
15149;240;"69, 70, 71, 16, 17, 18, 19, 20, "
15150;240;"69, 70, 71, 16, 17, 18, 19, 20, 21, "
15151;240;"69, 70, 71, 16, 17, 18, 19, 20, 21, "
15152;240;"69, 70, 71, 18, ";"194, 21, "
15153;240;"69, 70, 71, 18, "
15154;240;"69, 70, 71, 18, "
15155;240;"69, 70, 71, 18, 19, ";"194, 24, "
15156;240;"69, 70, 71, 18, 19, 20, ";"194, 27, "
15157;240;"69, 70, 71, 18, 19, 20, "
15158;240;"69, 70, 71, 18, 19, 20, "
15159;240;"69, 70, 71, 18, 19, 20, 21, "
15160;240;"69, 70, 71, 18, 19, 20, 21, "
15161;240;"69, 70, 71, 19, ";"194, 24, "
15162;240;"69, 70, 71, 19, 20, ";"194, 27, "
15163;240;"69, 70, 71, 19, 20, "
15164;240;"69, 70, 71, 19, 20, "
15165;240;"69, 70, 71, 19, 20, 21, "
15166;240;"69, 70, 71, 19, 20, 21, "
15167;240;"69, 70, 71, 72, 17, ";"194, 18, "
15168;240;"69, 70, 71, 72, 17, "
15169;240;"69, 70, 71, 72, 17, "
15170;240;"69, 70, 71, 72, 17, 18, ";"194, 21, "
15171;240;"69, 70, 71, 72, 17, 18, "
15172;240;"69, 70, 71, 72, 17, 18, "
15173;240;"69, 70, 71, 72, 17, 18, 19, ";"194, 24, "
15174;240;"69, 70, 71, 72, 17, 18, 19, 20, ";"194, 27, "
15175;240;"69, 70, 71, 72, 17, 18, 19, 20, "
15176;240;"69, 70, 71, 72, 17, 18, 19, 20, "
15177;240;"69, 70, 71, 72, 17, 18, 19, 20, 21, "
15178;240;"69, 70, 71, 72, 17, 18, 19, 20, 21, "
15179;240;"69, 70, 71, 72, 20, "
15180;240;"69, 70, 71, 72, 20, "
15181;240;"69, 70, 71, 72, 73, 16, ";"194, 15, "
15182;240;"69, 70, 71, 72, 73, 16, 17, ";"194, 18, "
15183;240;"69, 70, 71, 72, 73, 16, 17, "
15184;240;"69, 70, 71, 72, 73, 16, 17, "
15185;240;"69, 70, 71, 72, 73, 16, 17, 18, ";"194, 21, "
15186;240;"69, 70, 71, 72, 73, 16, 17, 18, "
15187;240;"69, 70, 71, 72, 73, 16, 17, 18, "
15188;240;"69, 70, 71, 72, 73, 16, 17, 18, 19, ";"194, 24, "
15189;240;"69, 70, 71, 72, 73, 16, 17, 18, 19, 20, ";"194, 27, "
15190;240;"69, 70, 71, 72, 73, 16, 17, 18, 19, 20, "
15191;240;"69, 70, 71, 72, 73, 16, 17, 18, 19, 20, "
15192;240;"69, 70, 71, 72, 73, 16, 17, 18, 19, 20, 21, "
15193;240;"69, 70, 71, 72, 73, 16, 17, 18, 19, 20, 21, "
15194;240;"69, 70, 71, 72, 73, 18, ";"194, 21, "
15195;240;"69, 70, 71, 72, 73, 18, "
15196;240;"69, 70, 71, 72, 73, 18, "
15197;240;"69, 70, 71, 72, 73, 18, 19, ";"194, 24, "
15198;240;"69, 70, 71, 72, 73, 18, 19, 20, ";"194, 27, "
15199;240;"69, 70, 71, 72, 73, 18, 19, 20, "
15200;240;"69, 70, 71, 72, 73, 18, 19, 20, "
15201;240;"69, 70, 71, 72, 73, 18, 19, 20, 21, "
15202;240;"69, 70, 71, 72, 73, 18, 19, 20, 21, "
15203;240;"69, 70, 71, 72, 73, 19, ";"194, 24, "
15204;240;"69, 70, 71, 72, 73, 19, 20, ";"194, 27, "
15205;240;"69, 70, 71, 72, 73, 19, 20, "
15206;240;"69, 70, 71, 72, 73, 19, 20, "
15207;240;"69, 70, 71, 72, 73, 19, 20, 21, "
15208;240;"69, 70, 71, 72, 73, 19, 20, 21, "
15209;240;"69, 70, 71, 72, 73, 21, "
15210;240;"69, 70, 71, 72, 73, 21, "
15211;240;"69, 70, 71, 72, 73, 74, 19, ";"194, 24, "
15212;240;"69, 70, 71, 72, 73, 74, 19, 20, ";"194, 27, "
15213;240;"69, 70, 71, 72, 73, 74, 19, 20, "
15214;240;"69, 70, 71, 72, 73, 74, 19, 20, "
15215;240;"69, 70, 71, 72, 73, 74, 19, 20, 21, "
15216;240;"69, 70, 71, 72, 73, 74, 19, 20, 21, "
15217;240;"69, 70, 71, 72, 73, 74, 21, "
15218;240;"69, 70, 71, 72, 73, 74, 21, "
15219;240;"69, 70, 71, 72, 73, 74, 75, 20, ";"194, 27, "
15220;240;"69, 70, 71, 72, 73, 74, 75, 20, "
15221;240;"69, 70, 71, 72, 73, 74, 75, 20, "
15222;240;"69, 70, 71, 72, 73, 74, 75, 20, 21, "
15223;240;"69, 70, 71, 72, 73, 74, 75, 20, 21, "
15224;240;"69, 70, 71, 72, 73, 74, 75, 76, 19, ";"194, 24, "
15225;240;"69, 70, 71, 72, 73, 74, 75, 76, 19, 20, ";"194, 27, "
15226;240;"69, 70, 71, 72, 73, 74, 75, 76, 19, 20, "
15227;240;"69, 70, 71, 72, 73, 74, 75, 76, 19, 20, "
15228;240;"69, 70, 71, 72, 73, 74, 75, 76, 19, 20, 21, "
15229;240;"69, 70, 71, 72, 73, 74, 75, 76, 19, 20, 21, "
15230;240;"69, 70, 71, 72, 73, 74, 75, 76, 21, "
15231;240;"69, 70, 71, 72, 73, 74, 75, 76, 21, "
15232;240;"70, 13, ";"224, 6, "
15233;240;"70, 13, "
15234;240;"70, 13, 14, ";"224, 9, "
15235;240;"70, 13, 14, 15, ";"224, 12, "
15236;240;"70, 13, 14, 15, 16, ";"224, 15, "
15237;240;"70, 13, 14, 15, 16, "
15238;240;"70, 13, 14, 15, 16, 17, ";"224, 18, "
15239;240;"70, 13, 14, 15, 16, 17, 18, ";"224, 21, "
15240;240;"70, 13, 14, 15, 16, 17, 18, 19, ";"224, 24, "
15241;240;"70, 13, 14, 15, 16, 17, 18, 19, "
15242;240;"70, 13, 14, 15, 16, 17, 18, 19, 20, ";"224, 27, "
15243;240;"70, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, "
15244;240;"70, 15, ";"224, 12, "
15245;240;"70, 15, 16, ";"224, 15, "
15246;240;"70, 15, 16, "
15247;240;"70, 15, 16, 17, ";"224, 18, "
15248;240;"70, 15, 16, 17, 18, ";"224, 21, "
15249;240;"70, 15, 16, 17, 18, 19, ";"224, 24, "
15250;240;"70, 15, 16, 17, 18, 19, "
15251;240;"70, 15, 16, 17, 18, 19, 20, ";"224, 27, "
15252;240;"70, 15, 16, 17, 18, 19, 20, 21, 22, "
15253;240;"70, 16, ";"224, 15, "
15254;240;"70, 16, "
15255;240;"70, 16, 17, ";"224, 18, "
15256;240;"70, 16, 17, 18, ";"224, 21, "
15257;240;"70, 16, 17, 18, 19, ";"224, 24, "
15258;240;"70, 16, 17, 18, 19, "
15259;240;"70, 16, 17, 18, 19, 20, ";"224, 27, "
15260;240;"70, 16, 17, 18, 19, 20, 21, 22, "
15261;240;"70, 18, 19, "
15262;240;"70, 18, 19, 20, ";"224, 27, "
15263;240;"70, 18, 19, 20, 21, 22, "
15264;240;"70, 19, "
15265;240;"70, 19, 20, ";"224, 27, "
15266;240;"70, 19, 20, 21, 22, "
15267;240;"70, 71, 16, ";"224, 15, "
